DataId,MeterCode,TransactionId,TransactionDateTime,Amount,UserNumber,PaymentMean,PaidDuration,ElementKey,TransactionYear,TransactionMonth,Vendor
33233111,7064002,53147735,1/5/2015 8:50,3.25,1,Credit Card,4800,1234,2015,1,
33233116,7064002,53147740,1/5/2015 9:26,5,1,Credit Card,7200,1234,2015,1,
33239035,12043002,53153666,1/5/2015 13:16,1,1,Credit Card,1500,13213,2015,1,
33247164,17117004,53161798,1/5/2015 16:38,1.2,1,COINS,3000,51494,2015,1,
33236499,12050002,53151130,1/5/2015 11:03,1.25,1,COINS,1800,35846,2015,1,
33247144,17117004,53161778,1/5/2015 13:49,2.75,1,Credit Card,6600,51494,2015,1,
33227405,6021002,53141981,1/5/2015 18:45,1.5,1,Credit Card,1500,32266,2015,1,
33233135,7064002,53147759,1/5/2015 12:58,5,1,Credit Card,7200,1234,2015,1,
33239085,12043002,53153716,1/5/2015 18:42,1,1,Credit Card,1500,13213,2015,1,
33239014,12043002,53153645,1/5/2015 9:47,1.25,1,Credit Card,1800,13213,2015,1,
33239078,12043002,53153709,1/5/2015 17:35,5.95,1,Credit Card,8700,13213,2015,1,
33242360,12052002,53156994,1/5/2015 18:12,2.5,1,Credit Card,3600,35845,2015,1,
33247034,7065002,53161668,1/5/2015 16:49,0.75,1,Credit Card,1200,1234,2015,1,
33247113,17117004,53161747,1/5/2015 8:15,6,1,Credit Card,14400,51494,2015,1,
33239009,12043002,53153640,1/5/2015 8:14,5,1,Credit Card,7200,13213,2015,1,
33227376,6021002,53141952,1/5/2015 14:17,3,1,Credit Card,3300,32266,2015,1,
33236543,12050002,53151174,1/5/2015 17:00,4,1,Credit Card,6000,35846,2015,1,
33232334,6037002,53146958,1/5/2015 7:57,2.5,1,Credit Card,3600,9461,2015,1,
33233122,7064002,53147746,1/5/2015 11:05,5,1,Credit Card,7200,1234,2015,1,
33236552,12050002,53151183,1/5/2015 18:04,4,1,Credit Card,6000,35846,2015,1,
33227385,6021002,53141961,1/5/2015 15:49,3.5,1,Credit Card,3600,32266,2015,1,
33237100,7069002,53151731,1/5/2015 13:02,5,1,Credit Card,7200,24406,2015,1,
33242317,12052002,53156951,1/5/2015 13:10,1.4,1,COINS,2100,35845,2015,1,
33227388,6021002,53141964,1/5/2015 15:58,0.75,1,COINS,900,32266,2015,1,
33232388,6037002,53147012,1/5/2015 16:35,0.75,1,Credit Card,1200,9461,2015,1,
33247011,7065002,53161645,1/5/2015 13:58,5,1,Credit Card,7200,1234,2015,1,
33236523,12050002,53151154,1/5/2015 13:53,3,1,Credit Card,4500,35846,2015,1,
33233154,7064002,53147778,1/5/2015 15:54,2.75,1,Credit Card,3900,1234,2015,1,
33232372,6037002,53146996,1/5/2015 14:29,2.25,1,Credit Card,3300,9461,2015,1,
33246987,7065002,53161621,1/5/2015 11:27,3.25,1,Credit Card,4800,1234,2015,1,
33236558,12050002,53151189,1/5/2015 19:05,1.75,1,Credit Card,2700,35846,2015,1,
33250132,12051002,53164767,1/5/2015 11:32,2,1,Credit Card,3000,35845,2015,1,
33250184,12051002,53164819,1/5/2015 17:15,1.5,1,Credit Card,2400,35845,2015,1,
33250185,12051002,53164820,1/5/2015 17:16,0.35,1,COINS,600,35845,2015,1,
33250131,12051002,53164766,1/5/2015 11:30,5,1,Credit Card,7200,35845,2015,1,
33250149,12051002,53164784,1/5/2015 13:46,2.5,1,Credit Card,3600,35845,2015,1,
33250186,12051002,53164821,1/5/2015 17:44,2.9,1,COINS,4200,35845,2015,1,
33250120,12051002,53164755,1/5/2015 8:01,1.25,1,COINS,1800,35845,2015,1,
33250174,12051002,53164809,1/5/2015 16:31,0.75,1,COINS,1200,35845,2015,1,
33250195,12051002,53164830,1/5/2015 19:12,1.25,1,Credit Card,1800,35845,2015,1,
33250127,12051002,53164762,1/5/2015 10:34,1.25,1,Credit Card,1800,35845,2015,1,
33250169,12051002,53164804,1/5/2015 15:47,5,1,Credit Card,7200,35845,2015,1,
33250126,12051002,53164761,1/5/2015 10:24,0.5,1,COINS,900,35845,2015,1,
33250161,12051002,53164796,1/5/2015 14:50,0.75,1,Credit Card,1200,35845,2015,1,
33250144,12051002,53164779,1/5/2015 13:12,1.5,1,Credit Card,2400,35845,2015,1,
33250129,12051002,53164764,1/5/2015 11:12,2.5,1,Credit Card,3600,35845,2015,1,
33250134,12051002,53164769,1/5/2015 11:46,3.75,1,Credit Card,5400,35845,2015,1,
33250176,12051002,53164811,1/5/2015 16:40,1,1,COINS,1500,35845,2015,1,
33250189,12051002,53164824,1/5/2015 18:37,2.5,1,Credit Card,3600,35845,2015,1,
33250128,12051002,53164763,1/5/2015 10:47,0.5,1,Credit Card,900,35845,2015,1,
33250188,12051002,53164823,1/5/2015 18:10,0.75,1,Credit Card,1200,35845,2015,1,
33250183,12051002,53164818,1/5/2015 17:11,2,1,Credit Card,3000,35845,2015,1,
33250152,12051002,53164787,1/5/2015 13:51,0.25,1,COINS,600,35845,2015,1,
33250154,12051002,53164789,1/5/2015 14:12,4.75,1,Credit Card,6900,35845,2015,1,
33250139,12051002,53164774,1/5/2015 12:22,5,1,Credit Card,7200,35845,2015,1,
33250135,12051002,53164770,1/5/2015 11:59,0.5,1,COINS,900,35845,2015,1,
33250172,12051002,53164807,1/5/2015 16:11,1.25,1,Credit Card,1800,35845,2015,1,
33250150,12051002,53164785,1/5/2015 13:48,1,1,Credit Card,1500,35845,2015,1,
33250125,12051002,53164760,1/5/2015 10:23,5,1,Credit Card,7200,35845,2015,1,
33250140,12051002,53164775,1/5/2015 12:35,1,1,Credit Card,1500,35845,2015,1,
33250182,12051002,53164817,1/5/2015 17:11,2.25,1,Credit Card,3300,35845,2015,1,
33250191,12051002,53164826,1/5/2015 18:44,0.8,1,COINS,1200,35845,2015,1,
33250155,12051002,53164790,1/5/2015 14:18,0.35,1,COINS,600,35845,2015,1,
33250175,12051002,53164810,1/5/2015 16:36,5,1,Credit Card,7200,35845,2015,1,
33250143,12051002,53164778,1/5/2015 13:06,1.25,1,Credit Card,1800,35845,2015,1,
33250145,12051002,53164780,1/5/2015 13:25,0.5,1,COINS,900,35845,2015,1,
33250136,12051002,53164771,1/5/2015 12:10,4.75,1,Credit Card,6900,35845,2015,1,
33239045,12043002,53153676,1/5/2015 14:02,0.7,1,COINS,1200,13213,2015,1,
33237122,7069002,53151753,1/5/2015 16:22,1.75,1,Credit Card,2700,24406,2015,1,
33233113,7064002,53147737,1/5/2015 9:11,0.6,1,COINS,900,1234,2015,1,
33233145,7064002,53147769,1/5/2015 14:25,2.75,1,Credit Card,4200,1234,2015,1,
33239025,12043002,53153656,1/5/2015 11:44,4.25,1,Credit Card,6300,13213,2015,1,
33247128,17117004,53161762,1/5/2015 11:35,0.75,1,COINS,1800,51494,2015,1,
33242356,12052002,53156990,1/5/2015 17:59,1.25,1,COINS,1800,35845,2015,1,
33242342,12052002,53156976,1/5/2015 16:07,1.25,1,COINS,1800,35845,2015,1,
33242288,12052002,53156922,1/5/2015 8:26,0.25,1,COINS,600,35845,2015,1,
33236536,12050002,53151167,1/5/2015 15:37,0.5,1,COINS,900,35846,2015,1,
33239047,12043002,53153678,1/5/2015 14:23,2.75,1,Credit Card,4200,13213,2015,1,
33227381,6021002,53141957,1/5/2015 14:51,3.25,1,Credit Card,3300,32266,2015,1,
33227345,6021002,53141921,1/5/2015 8:34,7,1,Credit Card,7200,32266,2015,1,
33236547,12050002,53151178,1/5/2015 17:28,1.75,1,Credit Card,2700,35846,2015,1,
33227364,6021002,53141940,1/5/2015 12:15,4.5,1,Credit Card,4800,32266,2015,1,
33227349,6021002,53141925,1/5/2015 10:06,7,1,Credit Card,7200,32266,2015,1,
33239039,12043002,53153670,1/5/2015 13:34,0.75,1,Credit Card,1200,13213,2015,1,
33232330,6037002,53146954,1/5/2015 7:51,4.5,1,Credit Card,6600,9461,2015,1,
33233104,7064002,53147728,1/5/2015 7:45,1,1,Credit Card,1500,1234,2015,1,
33232347,6037002,53146971,1/5/2015 10:10,5,1,Credit Card,7200,9461,2015,1,
33247129,17117004,53161763,1/5/2015 11:39,1.25,1,Credit Card,3000,51494,2015,1,
33227373,6021002,53141949,1/5/2015 13:45,3.75,1,Credit Card,3900,32266,2015,1,
33237127,7069002,53151758,1/5/2015 16:49,0.8,1,COINS,1200,24406,2015,1,
33237106,7069002,53151737,1/5/2015 14:03,0.5,1,Credit Card,900,24406,2015,1,
33233105,7064002,53147729,1/5/2015 7:49,2.25,1,Credit Card,3300,1234,2015,1,
33232379,6037002,53147003,1/5/2015 15:36,0.5,1,Credit Card,900,9461,2015,1,
33242339,12052002,53156973,1/5/2015 15:39,0.5,1,Credit Card,900,35845,2015,1,
33227348,6021002,53141924,1/5/2015 9:31,1.25,1,COINS,1500,32266,2015,1,
33232394,6037002,53147018,1/5/2015 17:38,4.75,1,Credit Card,6900,9461,2015,1,
33242306,12052002,53156940,1/5/2015 11:43,3.25,1,Credit Card,4800,35845,2015,1,
33227357,6021002,53141933,1/5/2015 11:11,7,1,Credit Card,7200,32266,2015,1,
33242333,12052002,53156967,1/5/2015 15:04,1.55,1,COINS,2400,35845,2015,1,
33232383,6037002,53147007,1/5/2015 16:09,5,1,Credit Card,7200,9461,2015,1,
33236529,12050002,53151160,1/5/2015 14:28,0.25,1,COINS,600,35846,2015,1,
33232360,6037002,53146984,1/5/2015 12:06,5,1,Credit Card,7200,9461,2015,1,
33233143,7064002,53147767,1/5/2015 14:09,5,1,Credit Card,7200,1234,2015,1,
33237137,7069002,53151768,1/5/2015 18:46,2.97,1,Credit Card,4500,24406,2015,1,
33236544,12050002,53151175,1/5/2015 17:04,4.5,1,Credit Card,6600,35846,2015,1,
33236526,12050002,53151157,1/5/2015 14:19,2,1,Credit Card,3000,35846,2015,1,
33232356,6037002,53146980,1/5/2015 11:17,2,1,Credit Card,3000,9461,2015,1,
33247170,17117004,53161804,1/5/2015 23:52,3.5,1,Credit Card,8400,51494,2015,1,
33232384,6037002,53147008,1/5/2015 16:20,5,1,Credit Card,7200,9461,2015,1,
33247118,17117004,53161752,1/5/2015 9:12,2.25,1,Credit Card,5400,51494,2015,1,
33232346,6037002,53146970,1/5/2015 9:54,4,1,Credit Card,6000,9461,2015,1,
33239069,12043002,53153700,1/5/2015 16:56,0.5,1,Credit Card,900,13213,2015,1,
33232376,6037002,53147000,1/5/2015 15:08,1.25,1,Credit Card,1800,9461,2015,1,
33239073,12043002,53153704,1/5/2015 17:09,1.25,1,Credit Card,1800,13213,2015,1,
33233150,7064002,53147774,1/5/2015 14:56,1.5,1,COINS,2400,1234,2015,1,
33247018,7065002,53161652,1/5/2015 14:31,2.5,1,COINS,3600,1234,2015,1,
33232374,6037002,53146998,1/5/2015 14:43,5,1,Credit Card,7200,9461,2015,1,
33247014,7065002,53161648,1/5/2015 14:15,5,1,Credit Card,7200,1234,2015,1,
33227372,6021002,53141948,1/5/2015 13:42,0.5,1,Credit Card,600,32266,2015,1,
33227410,6021002,53141986,1/5/2015 19:01,3.28,1,Credit Card,3600,32266,2015,1,
33237118,7069002,53151749,1/5/2015 15:29,1.25,1,Credit Card,1800,24406,2015,1,
33236560,12050002,53151191,1/5/2015 19:29,0.65,1,COINS,900,35846,2015,1,
33237078,7069002,53151709,1/5/2015 9:06,5,1,Credit Card,7200,24406,2015,1,
33236532,12050002,53151163,1/5/2015 14:47,0.85,1,COINS,1200,35846,2015,1,
33242364,12052002,53156998,1/5/2015 18:36,3.25,1,Credit Card,4800,35845,2015,1,
33242349,12052002,53156983,1/5/2015 16:59,0.5,1,COINS,900,35845,2015,1,
33233175,7064002,53147799,1/5/2015 18:53,2.71,1,Credit Card,3900,1234,2015,1,
33242365,12052002,53156999,1/5/2015 18:54,0.75,1,Credit Card,1200,35845,2015,1,
33247136,17117004,53161770,1/5/2015 12:43,2.75,1,Credit Card,6600,51494,2015,1,
33247016,7065002,53161650,1/5/2015 14:24,2.5,1,Credit Card,3600,1234,2015,1,
33239046,12043002,53153677,1/5/2015 14:02,4.25,1,Credit Card,6300,13213,2015,1,
33239057,12043002,53153688,1/5/2015 15:23,1.15,1,COINS,1800,13213,2015,1,
33227411,6021002,53141987,1/5/2015 19:23,2.01,1,Credit Card,2100,32266,2015,1,
33247119,17117004,53161753,1/5/2015 9:20,4,1,Credit Card,9600,51494,2015,1,
33247167,17117004,53161801,1/5/2015 17:31,0.75,1,COINS,1800,51494,2015,1,
33242308,12052002,53156942,1/5/2015 11:53,5,1,Credit Card,7200,35845,2015,1,
33247116,17117004,53161750,1/5/2015 9:00,6,1,Credit Card,14400,51494,2015,1,
33239036,12043002,53153667,1/5/2015 13:17,5,1,Credit Card,7200,13213,2015,1,
33232400,6037002,53147024,1/5/2015 18:39,3.28,1,Credit Card,4800,9461,2015,1,
33237086,7069002,53151717,1/5/2015 10:40,5,1,Credit Card,7200,24406,2015,1,
33242291,12052002,53156925,1/5/2015 9:59,1.5,1,Credit Card,2400,35845,2015,1,
33236512,12050002,53151143,1/5/2015 12:19,0.95,1,COINS,1500,35846,2015,1,
33236495,12050002,53151126,1/5/2015 10:07,0.25,1,COINS,600,35846,2015,1,
33237090,7069002,53151721,1/5/2015 11:11,5,1,Credit Card,7200,24406,2015,1,
33239059,12043002,53153690,1/5/2015 15:38,1.25,1,COINS,1800,13213,2015,1,
33233108,7064002,53147732,1/5/2015 8:01,1.5,1,Credit Card,2400,1234,2015,1,
33242298,12052002,53156932,1/5/2015 10:52,0.5,1,Credit Card,900,35845,2015,1,
33239083,12043002,53153714,1/5/2015 18:15,4.26,1,Credit Card,6300,13213,2015,1,
33237112,7069002,53151743,1/5/2015 14:41,0.8,1,COINS,1200,24406,2015,1,
33233169,7064002,53147793,1/5/2015 17:26,6.33,1,Credit Card,9300,1234,2015,1,
33232392,6037002,53147016,1/5/2015 17:20,6.57,1,Credit Card,9600,9461,2015,1,
33233144,7064002,53147768,1/5/2015 14:20,5,1,Credit Card,7200,1234,2015,1,
33232332,6037002,53146956,1/5/2015 7:54,2.25,1,Credit Card,3300,9461,2015,1,
33232391,6037002,53147015,1/5/2015 17:10,1.25,1,COINS,1800,9461,2015,1,
33247142,17117004,53161776,1/5/2015 13:41,2,1,Credit Card,4800,51494,2015,1,
33242313,12052002,53156947,1/5/2015 12:18,3.75,1,Credit Card,5400,35845,2015,1,
33237133,7069002,53151764,1/5/2015 17:44,5.57,1,Credit Card,8100,24406,2015,1,
33239066,12043002,53153697,1/5/2015 16:20,2.45,1,COINS,3600,13213,2015,1,
33233103,7064002,53147727,1/5/2015 7:44,2,1,Credit Card,3000,1234,2015,1,
33233128,7064002,53147752,1/5/2015 11:47,5,1,Credit Card,7200,1234,2015,1,
33239052,12043002,53153683,1/5/2015 14:59,2.5,1,Credit Card,3600,13213,2015,1,
33247138,17117004,53161772,1/5/2015 12:47,6,1,Credit Card,14400,51494,2015,1,
33246979,7065002,53161613,1/5/2015 10:25,3.8,1,COINS,5700,1234,2015,1,
33233179,7064002,53147803,1/5/2015 19:41,0.69,1,Credit Card,1200,1234,2015,1,
33239018,12043002,53153649,1/5/2015 10:53,2.5,1,Credit Card,3600,13213,2015,1,
33239054,12043002,53153685,1/5/2015 15:08,1.25,1,Credit Card,1800,13213,2015,1,
33247001,7065002,53161635,1/5/2015 13:03,5,1,Credit Card,7200,1234,2015,1,
33233156,7064002,53147780,1/5/2015 16:08,1.25,1,Credit Card,1800,1234,2015,1,
33237081,7069002,53151712,1/5/2015 9:21,5,1,Credit Card,7200,24406,2015,1,
33247122,17117004,53161756,1/5/2015 10:40,6,1,Credit Card,14400,51494,2015,1,
33242302,12052002,53156936,1/5/2015 11:15,1.5,1,Credit Card,2400,35845,2015,1,
33236539,12050002,53151170,1/5/2015 15:56,5,1,Credit Card,7200,35846,2015,1,
33247169,17117004,53161803,1/5/2015 17:46,0.3,1,Credit Card,900,51494,2015,1,
33247163,17117004,53161797,1/5/2015 16:08,2.74,1,Credit Card,6600,51494,2015,1,
33233139,7064002,53147763,1/5/2015 13:36,2.65,1,COINS,3900,1234,2015,1,
33233149,7064002,53147773,1/5/2015 14:53,5,1,Credit Card,7200,1234,2015,1,
33242351,12052002,53156985,1/5/2015 17:09,2,1,Credit Card,3000,35845,2015,1,
33232352,6037002,53146976,1/5/2015 10:58,5,1,Credit Card,7200,9461,2015,1,
33242345,12052002,53156979,1/5/2015 16:29,1.2,1,COINS,1800,35845,2015,1,
33227347,6021002,53141923,1/5/2015 8:52,0.25,1,COINS,300,32266,2015,1,
33237116,7069002,53151747,1/5/2015 15:00,5,1,Credit Card,7200,24406,2015,1,
33232395,6037002,53147019,1/5/2015 17:47,0.75,1,COINS,1200,9461,2015,1,
33239067,12043002,53153698,1/5/2015 16:33,1.25,1,Credit Card,1800,13213,2015,1,
33247049,7065002,53161683,1/5/2015 18:33,2.5,1,Credit Card,3600,1234,2015,1,
33242331,12052002,53156965,1/5/2015 14:31,0.75,1,COINS,1200,35845,2015,1,
33239072,12043002,53153703,1/5/2015 17:01,0.25,1,Credit Card,600,13213,2015,1,
33232336,6037002,53146960,1/5/2015 8:18,5,1,Credit Card,7200,9461,2015,1,
33233165,7064002,53147789,1/5/2015 17:00,1.5,1,Credit Card,2400,1234,2015,1,
33247028,7065002,53161662,1/5/2015 15:58,0.75,1,Credit Card,1200,1234,2015,1,
33227380,6021002,53141956,1/5/2015 14:39,2,1,Credit Card,2100,32266,2015,1,
33247112,17117004,53161746,1/5/2015 8:14,1.75,1,Credit Card,4200,51494,2015,1,
33247110,17117004,53161744,1/5/2015 7:42,6,1,Credit Card,14400,51494,2015,1,
33227374,6021002,53141950,1/5/2015 14:03,7,1,Credit Card,7200,32266,2015,1,
33247159,17117004,53161793,1/5/2015 15:47,1.75,1,Credit Card,4200,51494,2015,1,
33237123,7069002,53151754,1/5/2015 16:43,3.75,1,Credit Card,5400,24406,2015,1,
33247026,7065002,53161660,1/5/2015 15:45,5,1,Credit Card,7200,1234,2015,1,
33237102,7069002,53151733,1/5/2015 13:14,5,1,Credit Card,7200,24406,2015,1,
33247156,17117004,53161790,1/5/2015 15:28,3.74,1,Credit Card,9000,51494,2015,1,
33242328,12052002,53156962,1/5/2015 14:19,0.8,1,COINS,1200,35845,2015,1,
33227412,6021002,53141988,1/5/2015 19:26,1.83,1,Credit Card,2100,32266,2015,1,
33237113,7069002,53151744,1/5/2015 14:41,5,1,Credit Card,7200,24406,2015,1,
33237109,7069002,53151740,1/5/2015 14:22,1.85,1,COINS,2700,24406,2015,1,
33232358,6037002,53146982,1/5/2015 11:57,5,1,Credit Card,7200,9461,2015,1,
33242332,12052002,53156966,1/5/2015 14:42,0.55,1,COINS,900,35845,2015,1,
33237129,7069002,53151760,1/5/2015 17:16,6.75,1,Credit Card,9900,24406,2015,1,
33227390,6021002,53141966,1/5/2015 16:19,1,1,Credit Card,1200,32266,2015,1,
33247171,17117004,53161805,1/5/2015 23:56,1.5,1,Credit Card,3600,51494,2015,1,
33247162,17117004,53161796,1/5/2015 15:57,3.01,1,Credit Card,7200,51494,2015,1,
33247054,7065002,53161688,1/5/2015 19:44,0.55,1,COINS,900,1234,2015,1,
33236493,12050002,53151124,1/5/2015 10:02,4.75,1,Credit Card,6900,35846,2015,1,
33232375,6037002,53146999,1/5/2015 14:45,3,1,Credit Card,4500,9461,2015,1,
33227386,6021002,53141962,1/5/2015 15:51,0.45,1,COINS,600,32266,2015,1,
33233125,7064002,53147749,1/5/2015 11:40,3.75,1,Credit Card,5400,1234,2015,1,
33232338,6037002,53146962,1/5/2015 8:55,5,1,Credit Card,7200,9461,2015,1,
33233110,7064002,53147734,1/5/2015 8:15,2,1,Credit Card,3000,1234,2015,1,
33233142,7064002,53147766,1/5/2015 14:03,1.25,1,COINS,1800,1234,2015,1,
33232351,6037002,53146975,1/5/2015 10:35,2.5,1,Credit Card,3600,9461,2015,1,
33233119,7064002,53147743,1/5/2015 10:26,5,1,Credit Card,7200,1234,2015,1,
33237097,7069002,53151728,1/5/2015 12:44,5,1,Credit Card,7200,24406,2015,1,
33239056,12043002,53153687,1/5/2015 15:17,1,1,Credit Card,1500,13213,2015,1,
33250162,12051002,53164797,1/5/2015 15:04,1.25,1,Credit Card,1800,35845,2015,1,
33247147,17117004,53161781,1/5/2015 14:26,1,1,Credit Card,2400,51494,2015,1,
33247032,7065002,53161666,1/5/2015 16:27,3,1,Credit Card,4500,1234,2015,1,
33239090,12043002,53153721,1/5/2015 19:31,1,1,Credit Card,1500,13213,2015,1,
33246988,7065002,53161622,1/5/2015 11:40,0.25,1,Credit Card,600,1234,2015,1,
33247043,7065002,53161677,1/5/2015 18:17,4.2,1,Credit Card,6000,1234,2015,1,
33247121,17117004,53161755,1/5/2015 9:46,1,1,Credit Card,2400,51494,2015,1,
33247019,7065002,53161653,1/5/2015 14:33,1,1,Credit Card,1500,1234,2015,1,
33232354,6037002,53146978,1/5/2015 11:11,3.25,1,Credit Card,4800,9461,2015,1,
33233130,7064002,53147754,1/5/2015 12:17,5,1,Credit Card,7200,1234,2015,1,
33247003,7065002,53161637,1/5/2015 13:08,0.75,1,COINS,1200,1234,2015,1,
33233141,7064002,53147765,1/5/2015 13:48,5,1,Credit Card,7200,1234,2015,1,
33232377,6037002,53147001,1/5/2015 15:20,1.25,1,Credit Card,1800,9461,2015,1,
33227398,6021002,53141974,1/5/2015 17:14,0.85,1,COINS,900,32266,2015,1,
33242344,12052002,53156978,1/5/2015 16:17,2,1,Credit Card,3000,35845,2015,1,
33232359,6037002,53146983,1/5/2015 12:01,5,1,Credit Card,7200,9461,2015,1,
33239020,12043002,53153651,1/5/2015 11:12,0.5,1,Credit Card,900,13213,2015,1,
33227365,6021002,53141941,1/5/2015 12:22,1.25,1,COINS,1500,32266,2015,1,
33242289,12052002,53156923,1/5/2015 9:41,1,1,Credit Card,1500,35845,2015,1,
33237099,7069002,53151730,1/5/2015 12:49,0.75,1,COINS,1200,24406,2015,1,
33232349,6037002,53146973,1/5/2015 10:25,1.25,1,COINS,1800,9461,2015,1,
33246992,7065002,53161626,1/5/2015 11:58,5,1,Credit Card,7200,1234,2015,1,
33236498,12050002,53151129,1/5/2015 10:25,0.25,1,COINS,600,35846,2015,1,
33239087,12043002,53153718,1/5/2015 18:50,0.4,1,COINS,600,13213,2015,1,
33227377,6021002,53141953,1/5/2015 14:19,0.75,1,Credit Card,900,32266,2015,1,
33250170,12051002,53164805,1/5/2015 15:58,1.25,1,Credit Card,1800,35845,2015,1,
33237142,7069002,53151773,1/5/2015 19:42,0.66,1,Credit Card,900,24406,2015,1,
33246993,7065002,53161627,1/5/2015 11:58,1.45,1,COINS,2100,1234,2015,1,
33233123,7064002,53147747,1/5/2015 11:08,5,1,Credit Card,7200,1234,2015,1,
33227387,6021002,53141963,1/5/2015 15:53,1.5,1,Credit Card,1500,32266,2015,1,
33242320,12052002,53156954,1/5/2015 13:30,1,1,COINS,1500,35845,2015,1,
33242294,12052002,53156928,1/5/2015 10:11,2.5,1,Credit Card,3600,35845,2015,1,
33236541,12050002,53151172,1/5/2015 16:36,1.75,1,Credit Card,2700,35846,2015,1,
33236519,12050002,53151150,1/5/2015 13:26,0.5,1,COINS,900,35846,2015,1,
33236518,12050002,53151149,1/5/2015 13:26,0.3,1,COINS,600,35846,2015,1,
33250138,12051002,53164773,1/5/2015 12:17,2.5,1,COINS,3600,35845,2015,1,
33250187,12051002,53164822,1/5/2015 18:08,1.4,1,COINS,2100,35845,2015,1,
33236501,12050002,53151132,1/5/2015 11:14,0.5,1,COINS,900,35846,2015,1,
33233121,7064002,53147745,1/5/2015 10:56,5,1,Credit Card,7200,1234,2015,1,
33242312,12052002,53156946,1/5/2015 12:07,0.6,1,COINS,900,35845,2015,1,
33239063,12043002,53153694,1/5/2015 16:11,2,1,Credit Card,3000,13213,2015,1,
33242355,12052002,53156989,1/5/2015 17:57,0.75,1,Credit Card,1200,35845,2015,1,
33233163,7064002,53147787,1/5/2015 16:58,4.75,1,Credit Card,6900,1234,2015,1,
33236524,12050002,53151155,1/5/2015 14:00,1,1,COINS,1500,35846,2015,1,
33227379,6021002,53141955,1/5/2015 14:37,3,1,Credit Card,3300,32266,2015,1,
33236521,12050002,53151152,1/5/2015 13:40,1,1,Credit Card,1500,35846,2015,1,
33247048,7065002,53161682,1/5/2015 18:32,3.56,1,Credit Card,5100,1234,2015,1,
33227408,6021002,53141984,1/5/2015 18:55,3.65,1,Credit Card,3900,32266,2015,1,
33233174,7064002,53147798,1/5/2015 18:51,2.76,1,Credit Card,4200,1234,2015,1,
33233112,7064002,53147736,1/5/2015 9:00,5,1,Credit Card,7200,1234,2015,1,
33233167,7064002,53147791,1/5/2015 17:16,2.5,1,Credit Card,3600,1234,2015,1,
33242353,12052002,53156987,1/5/2015 17:20,1.75,1,Credit Card,2700,35845,2015,1,
33247004,7065002,53161638,1/5/2015 13:10,2.5,1,Credit Card,3600,1234,2015,1,
33250133,12051002,53164768,1/5/2015 11:35,2.5,1,Credit Card,3600,35845,2015,1,
33250192,12051002,53164827,1/5/2015 18:45,3.01,1,Credit Card,4500,35845,2015,1,
33250157,12051002,53164792,1/5/2015 14:34,4.25,1,Credit Card,6300,35845,2015,1,
33250141,12051002,53164776,1/5/2015 12:35,1.5,1,Credit Card,2400,35845,2015,1,
33250167,12051002,53164802,1/5/2015 15:43,1.05,1,COINS,1500,35845,2015,1,
33250194,12051002,53164829,1/5/2015 18:58,2.47,1,Credit Card,3600,35845,2015,1,
33250130,12051002,53164765,1/5/2015 11:29,5,1,Credit Card,7200,35845,2015,1,
33250148,12051002,53164783,1/5/2015 13:38,0.75,1,Credit Card,1200,35845,2015,1,
33250123,12051002,53164758,1/5/2015 10:18,3.75,1,Credit Card,5400,35845,2015,1,
33250181,12051002,53164816,1/5/2015 16:57,0.75,1,COINS,1200,35845,2015,1,
33250121,12051002,53164756,1/5/2015 8:39,0.75,1,COINS,1200,35845,2015,1,
33250190,12051002,53164825,1/5/2015 18:43,3.12,1,Credit Card,4500,35845,2015,1,
33250196,12051002,53164831,1/5/2015 19:32,1.07,1,Credit Card,1500,35845,2015,1,
33250160,12051002,53164795,1/5/2015 14:49,0.35,1,COINS,600,35845,2015,1,
33250165,12051002,53164800,1/5/2015 15:36,1.25,1,Credit Card,1800,35845,2015,1,
33250122,12051002,53164757,1/5/2015 8:58,5,1,Credit Card,7200,35845,2015,1,
33250193,12051002,53164828,1/5/2015 18:57,2.51,1,Credit Card,3600,35845,2015,1,
33250168,12051002,53164803,1/5/2015 15:46,0.75,1,Credit Card,1200,35845,2015,1,
33250179,12051002,53164814,1/5/2015 16:53,0.55,1,COINS,900,35845,2015,1,
33250163,12051002,53164798,1/5/2015 15:14,0.25,1,COINS,600,35845,2015,1,
33250151,12051002,53164786,1/5/2015 13:48,0.25,1,Credit Card,600,35845,2015,1,
33250171,12051002,53164806,1/5/2015 16:09,0.4,1,COINS,600,35845,2015,1,
33250142,12051002,53164777,1/5/2015 12:47,3,1,Credit Card,4500,35845,2015,1,
33250180,12051002,53164815,1/5/2015 16:54,0.25,1,COINS,600,35845,2015,1,
33250147,12051002,53164782,1/5/2015 13:38,1,1,COINS,1500,35845,2015,1,
33250173,12051002,53164808,1/5/2015 16:19,2.75,1,Credit Card,4200,35845,2015,1,
33250158,12051002,53164793,1/5/2015 14:35,5,1,Credit Card,7200,35845,2015,1,
33250166,12051002,53164801,1/5/2015 15:37,1.1,1,COINS,1800,35845,2015,1,
33250137,12051002,53164772,1/5/2015 12:15,5,1,Credit Card,7200,35845,2015,1,
33250177,12051002,53164812,1/5/2015 16:47,0.25,1,COINS,600,35845,2015,1,
33250159,12051002,53164794,1/5/2015 14:38,0.75,1,Credit Card,1200,35845,2015,1,
